yearid,fipscode,raceid,ageid,genderid,educationid,indicatorid,miscid,datasourceid,estimateid,SuppressID,datasetid,GeoLevel,Estimate,SeEstimate,LowerLimit,UpperLimit
2014,-1,0,7,0,0,73,71,24,72,0,14,National,0.7,0,0.6,0.8
2014,-1,0,8,0,0,73,68,24,72,0,14,National,2.5,0.1,2.2,2.7
2014,-1,0,8,0,0,73,69,24,72,0,14,National,0.7,0,0.6,0.8
2014,-1,0,8,0,0,73,70,24,72,0,14,National,1.2,0.1,1.1,1.4
2014,-1,0,8,0,0,73,71,24,72,0,14,National,1.2,0.1,1,1.3
2014,-1,0,99,0,0,73,68,24,72,0,14,National,2.6,0.1,2.5,2.8
2014,-1,0,99,0,0,73,69,24,72,0,14,National,0.7,0,0.7,0.8
2014,-1,0,99,0,0,73,70,24,72,0,14,National,1.2,0,1.1,1.2
2014,-1,0,99,0,0,73,71,24,72,0,14,National,0.6,0,0.5,0.6
2014,-1,0,99,1,0,73,68,24,72,0,14,National,3.8,0.1,3.5,4.1
2014,-1,0,99,1,0,73,69,24,72,0,14,National,1.1,0,1,1.2
2014,-1,0,99,1,0,73,70,24,72,0,14,National,1.6,0.1,1.5,1.7
2014,-1,0,99,1,0,73,71,24,72,0,14,National,0.7,0,0.6,0.8
2014,-1,0,99,2,0,73,68,24,72,0,14,National,1.5,0.1,1.4,1.6
2014,-1,0,99,2,0,73,69,24,72,0,14,National,0.4,0,0.4,0.4
2014,-1,0,99,2,0,73,70,24,72,0,14,National,0.7,0,0.6,0.8
2014,-1,0,99,2,0,73,71,24,72,0,14,National,0.5,0,0.4,0.5
2014,-1,0,100,0,0,73,68,24,72,0,14,National,2.5,0.1,2.3,2.7
2014,-1,0,100,0,0,73,69,24,72,0,14,National,0.7,0,0.6,0.7
2014,-1,0,100,0,0,73,70,24,72,0,14,National,1,0,0.9,1.1
2014,-1,0,100,0,0,73,71,24,72,0,14,National,0.4,0,0.3,0.4
2014,-1,0,100,1,0,73,68,24,72,0,14,National,3.6,0.2,3.2,4
2014,-1,0,100,1,0,73,69,24,72,0,14,National,0.9,0.1,0.8,1.1
2014,-1,0,100,1,0,73,70,24,72,0,14,National,1.4,0.1,1.2,1.5
2014,-1,0,100,1,0,73,71,24,72,0,14,National,0.4,0,0.4,0.5
2014,-1,0,100,2,0,73,68,24,72,0,14,National,1.4,0.1,1.2,1.5
2014,-1,0,100,2,0,73,69,24,72,0,14,National,0.4,0,0.3,0.4
2014,-1,0,100,2,0,73,70,24,72,0,14,National,0.6,0,0.5,0.7
2014,-1,0,100,2,0,73,71,24,72,0,14,National,0.3,0,0.2,0.3
2015,-1,0,5,0,0,73,68,24,72,0,14,National,2.5,0.2,2.1,2.9
2015,-1,0,5,0,0,73,69,24,72,0,14,National,0.6,0.1,0.5,0.7
2015,-1,0,5,0,0,73,70,24,72,0,14,National,0.9,0.1,0.7,1.1
2015,-1,0,5,0,0,73,71,24,72,0,14,National,0.2,0,0.1,0.2
2015,-1,0,6,0,0,73,68,24,72,0,14,National,3.1,0.1,2.8,3.3
2015,-1,0,6,0,0,73,69,24,72,0,14,National,0.8,0,0.8,0.9
2015,-1,0,6,0,0,73,70,24,72,0,14,National,1.3,0.1,1.2,1.4
2015,-1,0,6,0,0,73,71,24,72,0,14,National,0.4,0,0.4,0.5
2015,-1,0,7,0,0,73,68,24,72,0,14,National,2.3,0.1,2.1,2.6
2015,-1,0,7,0,0,73,69,24,72,0,14,National,0.7,0,0.6,0.7
2015,-1,0,7,0,0,73,70,24,72,0,14,National,1.1,0.1,1,1.2
2015,-1,0,7,0,0,73,71,24,72,0,14,National,0.6,0,0.6,0.7
2015,-1,0,8,0,0,73,68,24,72,0,14,National,2.4,0.1,2.1,2.7
2015,-1,0,8,0,0,73,69,24,72,0,14,National,0.6,0,0.5,0.7
2015,-1,0,8,0,0,73,70,24,72,0,14,National,1.1,0.1,1,1.2
2015,-1,0,8,0,0,73,71,24,72,0,14,National,1,0.1,0.9,1.2
2015,-1,0,99,0,0,73,68,24,72,0,14,National,2.7,0.1,2.5,2.8
2015,-1,0,99,0,0,73,69,24,72,0,14,National,0.7,0,0.7,0.8
2015,-1,0,99,0,0,73,70,24,72,0,14,National,1.2,0,1.1,1.2
2015,-1,0,99,0,0,73,71,24,72,0,14,National,0.6,0,0.5,0.6
2015,-1,0,99,1,0,73,68,24,72,0,14,National,3.8,0.1,3.6,4.1
2015,-1,0,99,1,0,73,69,24,72,0,14,National,1.1,0,1,1.2
2015,-1,0,99,1,0,73,70,24,72,0,14,National,1.7,0.1,1.5,1.8
2015,-1,0,99,1,0,73,71,24,72,0,14,National,0.7,0,0.6,0.7
2015,-1,0,99,2,0,73,68,24,72,0,14,National,1.6,0.1,1.4,1.7
2015,-1,0,99,2,0,73,69,24,72,0,14,National,0.4,0,0.3,0.4
2015,-1,0,99,2,0,73,70,24,72,0,14,National,0.7,0,0.6,0.7
2015,-1,0,99,2,0,73,71,24,72,0,14,National,0.5,0,0.4,0.5
2015,-1,0,100,0,0,73,68,24,72,0,14,National,2.7,0.1,2.4,2.9
2015,-1,0,100,0,0,73,69,24,72,0,14,National,0.7,0,0.6,0.7
2015,-1,0,100,0,0,73,70,24,72,0,14,National,1,0,1,1.1
2015,-1,0,100,0,0,73,71,24,72,0,14,National,0.4,0,0.3,0.4
2015,-1,0,100,1,0,73,68,24,72,0,14,National,4.1,0.3,3.6,4.7
2015,-1,0,100,1,0,73,69,24,72,0,14,National,1,0.1,0.9,1.2
2015,-1,0,100,1,0,73,70,24,72,0,14,National,1.5,0.1,1.3,1.7
2015,-1,0,100,1,0,73,71,24,72,0,14,National,0.5,0,0.4,0.5
2015,-1,0,100,2,0,73,68,24,72,0,14,National,1.4,0.1,1.3,1.6
2015,-1,0,100,2,0,73,69,24,72,0,14,National,0.4,0,0.3,0.4
2015,-1,0,100,2,0,73,70,24,72,0,14,National,0.6,0,0.5,0.7
2015,-1,0,100,2,0,73,71,24,72,0,14,National,0.3,0,0.3,0.3
1980,-1,0,6,0,0,76,0,7,10,0,24,National,1196,.,.,.
1980,-1,0,6,0,0,76,0,7,74,0,24,National,51.2,3.1,45,57.3
1980,-1,0,7,0,0,76,0,7,10,0,24,National,423,.,.,.
1980,-1,0,7,0,0,76,0,7,74,0,24,National,28.6,1.9,24.8,32.3
1980,-1,0,7,0,0,76,0,8,10,0,29,National,423,.,.,.
1980,-1,0,7,0,0,76,0,8,75,0,29,National,27,.,.,.
1980,-1,0,8,0,0,76,0,7,10,0,24,National,82,.,.,.
1980,-1,0,8,0,0,76,0,7,74,0,24,National,11,1.1,8.9,13.2
1980,-1,0,8,0,0,76,0,8,10,0,29,National,82,.,.,.
1980,-1,0,8,0,0,76,0,8,75,0,29,National,8.2,.,.,.
1980,-1,0,9,0,0,76,0,7,10,0,24,National,945,.,.,.
1980,-1,0,9,0,0,76,0,7,74,0,24,National,103.3,8.6,86.5,120.2
1980,-1,0,24,0,0,76,0,8,10,0,29,National,528,.,.,.
1980,-1,0,24,0,0,76,0,8,75,0,29,National,4,.,.,.
1980,-1,0,25,0,0,76,0,8,10,0,29,National,417,.,.,.
1980,-1,0,25,0,0,76,0,8,75,0,29,National,16.2,.,.,.
1980,-1,0,26,0,0,76,0,8,10,0,29,National,499,.,.,.
1980,-1,0,26,0,0,76,0,8,75,0,29,National,21.9,.,.,.
1980,-1,0,27,0,0,76,0,8,10,0,29,National,697,.,.,.
1980,-1,0,27,0,0,76,0,8,75,0,29,National,32,.,.,.
1980,-1,0,99,0,0,76,0,7,10,0,24,National,2646,.,.,.
1980,-1,0,99,0,0,76,0,7,74,0,24,National,48.3,1.8,44.8,51.8
1980,-1,0,99,0,0,76,0,8,10,0,29,National,2646,.,.,.
1980,-1,0,99,0,0,76,0,8,75,0,29,National,11.6,.,.,.
1980,-1,0,99,1,0,76,0,7,10,0,24,National,1375,.,.,.
1980,-1,0,99,1,0,76,0,7,74,0,24,National,58.5,3,52.6,64.3
1980,-1,0,99,1,0,76,0,8,10,0,29,National,1375,.,.,.
1980,-1,0,99,1,0,76,0,8,75,0,29,National,12.5,.,.,.
1980,-1,0,99,2,0,76,0,7,10,0,24,National,1271,.,.,.
1980,-1,0,99,2,0,76,0,7,74,0,24,National,40.7,1.8,37.1,44.3
1980,-1,0,99,2,0,76,0,8,10,0,29,National,1271,.,.,.
1980,-1,0,99,2,0,76,0,8,75,0,29,National,10.9,.,.,.
1980,-1,0,100,0,0,76,0,7,74,0,24,National,81.2,5.6,70.2,92.3
1980,-1,0,100,0,0,76,0,8,75,0,29,National,12.6,.,.,.
1980,-1,0,100,1,0,76,0,7,74,0,24,National,123.9,16.3,92,155.9
1980,-1,0,100,1,0,76,0,8,75,0,29,National,14.1,.,.,.
1980,-1,0,100,2,0,76,0,7,74,0,24,National,57.5,4.4,48.9,66
1980,-1,0,100,2,0,76,0,8,75,0,29,National,11.3,.,.,.
1980,-1,1,99,0,0,76,0,7,10,0,24,National,1801,.,.,.
1980,-1,1,99,0,0,76,0,7,74,0,24,National,39.8,1.8,36.3,43.2
1980,-1,1,99,0,0,76,0,8,10,0,29,National,1801,.,.,.
1980,-1,1,99,0,0,76,0,8,75,0,29,National,9.2,.,.,.
1980,-1,1,100,0,0,76,0,7,74,0,24,National,80.9,6.8,67.5,94.3
1980,-1,1,100,0,0,76,0,8,75,0,29,National,9.8,.,.,.
1980,-1,2,99,0,0,76,0,7,10,0,24,National,652,.,.,.
1980,-1,2,99,0,0,76,0,7,74,0,24,National,75.6,6.6,62.7,88.5
1980,-1,2,99,0,0,76,0,8,10,0,29,National,652,.,.,.
1980,-1,2,99,0,0,76,0,8,75,0,29,National,24.3,.,.,.
1980,-1,2,100,0,0,76,0,7,74,0,24,National,69.7,8.9,52.3,87.2
1980,-1,2,100,0,0,76,0,8,75,0,29,National,32.5,.,.,.
1980,-1,7,99,0,0,76,0,7,10,0,24,National,.,.,.,.
1980,-1,7,99,0,0,76,0,7,74,0,24,National,.,.,.,.
1980,-1,7,99,0,0,76,0,8,10,0,29,National,.,.,.,.
1980,-1,7,99,0,0,76,0,8,75,0,29,National,.,.,.,.
1980,-1,7,100,0,0,76,0,7,74,0,24,National,.,.,.,.
1980,-1,7,100,0,0,76,0,8,75,0,29,National,.,.,.,.
1981,-1,0,6,0,0,76,0,7,10,0,24,National,1853,.,.,.
1981,-1,0,6,0,0,76,0,7,74,0,24,National,73.5,3.9,65.8,81.1
1981,-1,0,7,0,0,76,0,7,10,0,24,National,742,.,.,.
1981,-1,0,7,0,0,76,0,7,74,0,24,National,55.5,4.5,46.6,64.3
1981,-1,0,7,0,0,76,0,8,10,0,29,National,742,.,.,.
1981,-1,0,7,0,0,76,0,8,75,0,29,National,46.7,.,.,.
1981,-1,0,8,0,0,76,0,7,10,0,24,National,114,.,.,.
1981,-1,0,8,0,0,76,0,7,74,0,24,National,13.4,1.2,11.1,15.7
1981,-1,0,8,0,0,76,0,8,10,0,29,National,114,.,.,.
1981,-1,0,8,0,0,76,0,8,75,0,29,National,11,.,.,.
1981,-1,0,9,0,0,76,0,7,10,0,24,National,1299,.,.,.
1981,-1,0,9,0,0,76,0,7,74,0,24,National,152,10.9,130.7,173.3
1981,-1,0,24,0,0,76,0,8,10,0,29,National,705,.,.,.
1981,-1,0,24,0,0,76,0,8,75,0,29,National,5.3,.,.,.
1981,-1,0,25,0,0,76,0,8,10,0,29,National,594,.,.,.
1981,-1,0,25,0,0,76,0,8,75,0,29,National,22.5,.,.,.
1981,-1,0,26,0,0,76,0,8,10,0,29,National,731,.,.,.
1981,-1,0,26,0,0,76,0,8,75,0,29,National,32.4,.,.,.
1981,-1,0,27,0,0,76,0,8,10,0,29,National,1122,.,.,.
1981,-1,0,27,0,0,76,0,8,75,0,29,National,51.2,.,.,.
1981,-1,0,99,0,0,76,0,7,10,0,24,National,4008,.,.,.
1981,-1,0,99,0,0,76,0,7,74,0,24,National,72,2.8,66.5,77.5
1981,-1,0,99,0,0,76,0,8,10,0,29,National,4008,.,.,.
1981,-1,0,99,0,0,76,0,8,75,0,29,National,17.5,.,.,.
1981,-1,0,99,1,0,76,0,7,10,0,24,National,1946,.,.,.
1981,-1,0,99,1,0,76,0,7,74,0,24,National,78.5,4.5,69.6,87.3
1981,-1,0,99,1,0,76,0,8,10,0,29,National,1946,.,.,.
1981,-1,0,99,1,0,76,0,8,75,0,29,National,17.4,.,.,.
1981,-1,0,99,2,0,76,0,7,10,0,24,National,2062,.,.,.
1981,-1,0,99,2,0,76,0,7,74,0,24,National,66.8,3.1,60.7,73
1981,-1,0,99,2,0,76,0,8,10,0,29,National,2062,.,.,.
1981,-1,0,99,2,0,76,0,8,75,0,29,National,17.5,.,.,.
1981,-1,0,100,0,0,76,0,7,74,0,24,National,119.8,7.1,105.8,133.8
1981,-1,0,100,0,0,76,0,8,75,0,29,National,18.9,.,.,.
1981,-1,0,100,1,0,76,0,7,74,0,24,National,137.5,13.6,111,164.1
1981,-1,0,100,1,0,76,0,8,75,0,29,National,19.8,.,.,.
1981,-1,0,100,2,0,76,0,7,74,0,24,National,103.1,8.5,86.4,119.8
1981,-1,0,100,2,0,76,0,8,75,0,29,National,17.9,.,.,.
1981,-1,1,99,0,0,76,0,7,10,0,24,National,2705,.,.,.
1981,-1,1,99,0,0,76,0,7,74,0,24,National,59,2.5,54,64
1981,-1,1,99,0,0,76,0,8,10,0,29,National,2705,.,.,.
1981,-1,1,99,0,0,76,0,8,75,0,29,National,13.8,.,.,.
1981,-1,1,100,0,0,76,0,7,74,0,24,National,114.2,8,98.5,129.8
1981,-1,1,100,0,0,76,0,8,75,0,29,National,14.6,.,.,.
1981,-1,2,99,0,0,76,0,7,10,0,24,National,1061,.,.,.
1981,-1,2,99,0,0,76,0,7,74,0,24,National,121.6,13.1,96,147.2
1981,-1,2,99,0,0,76,0,8,10,0,29,National,1061,.,.,.
1981,-1,2,99,0,0,76,0,8,75,0,29,National,39.1,.,.,.
1981,-1,2,100,0,0,76,0,7,74,0,24,National,129.1,19.2,91.5,166.7
1981,-1,2,100,0,0,76,0,8,75,0,29,National,52.4,.,.,.
1981,-1,7,99,0,0,76,0,7,10,0,24,National,.,.,.,.
1981,-1,7,99,0,0,76,0,7,74,0,24,National,.,.,.,.
1981,-1,7,99,0,0,76,0,8,10,0,29,National,.,.,.,.
1981,-1,7,99,0,0,76,0,8,75,0,29,National,.,.,.,.
1981,-1,7,100,0,0,76,0,7,74,0,24,National,.,.,.,.
1981,-1,7,100,0,0,76,0,8,75,0,29,National,.,.,.,.
1982,-1,0,6,0,0,76,0,7,10,0,24,National,2533,.,.,.
1982,-1,0,6,0,0,76,0,7,74,0,24,National,99.6,8.3,83.3,115.9
1982,-1,0,7,0,0,76,0,7,10,0,24,National,969,.,.,.
1982,-1,0,7,0,0,76,0,7,74,0,24,National,65,6.3,52.6,77.4
1982,-1,0,7,0,0,76,0,8,10,0,29,National,969,.,.,.
1982,-1,0,7,0,0,76,0,8,75,0,29,National,60.1,.,.,.
1982,-1,0,8,0,0,76,0,7,10,0,24,National,223,.,.,.
1982,-1,0,8,0,0,76,0,7,74,0,24,National,30.6,3.8,23.2,38
1982,-1,0,8,0,0,76,0,8,10,0,29,National,223,.,.,.
1982,-1,0,8,0,0,76,0,8,75,0,29,National,21,.,.,.
1982,-1,0,9,0,0,76,0,7,10,0,24,National,1570,.,.,.
1982,-1,0,9,0,0,76,0,7,74,0,24,National,179,29.9,120.4,237.5
1982,-1,0,24,0,0,76,0,8,10,0,29,National,848,.,.,.
1982,-1,0,24,0,0,76,0,8,75,0,29,National,6.4,.,.,.
1982,-1,0,25,0,0,76,0,8,10,0,29,National,722,.,.,.
1982,-1,0,25,0,0,76,0,8,75,0,29,National,25.8,.,.,.
1982,-1,0,26,0,0,76,0,8,10,0,29,National,1012,.,.,.
1982,-1,0,26,0,0,76,0,8,75,0,29,National,45.1,.,.,.
1982,-1,0,27,0,0,76,0,8,10,0,29,National,1521,.,.,.
1982,-1,0,27,0,0,76,0,8,75,0,29,National,69.1,.,.,.
1982,-1,0,99,0,0,76,0,7,10,0,24,National,5295,.,.,.
1982,-1,0,99,0,0,76,0,7,74,0,24,National,93.9,5.3,83.4,104.3
1982,-1,0,99,0,0,76,0,8,10,0,29,National,5295,.,.,.
1982,-1,0,99,0,0,76,0,8,75,0,29,National,22.9,.,.,.
1982,-1,0,99,1,0,76,0,7,10,0,24,National,2570,.,.,.
1982,-1,0,99,1,0,76,0,7,74,0,24,National,109.7,9.7,90.7,128.7
1982,-1,0,99,1,0,76,0,8,10,0,29,National,2570,.,.,.
1982,-1,0,99,1,0,76,0,8,75,0,29,National,22.8,.,.,.
1982,-1,0,99,2,0,76,0,7,10,0,24,National,2725,.,.,.
1982,-1,0,99,2,0,76,0,7,74,0,24,National,82.6,5.6,71.7,93.6
1982,-1,0,99,2,0,76,0,8,10,0,29,National,2725,.,.,.
1982,-1,0,99,2,0,76,0,8,75,0,29,National,22.9,.,.,.
1982,-1,0,100,0,0,76,0,7,74,0,24,National,144.9,19.6,106.5,183.2
1982,-1,0,100,0,0,76,0,8,75,0,29,National,24.7,.,.,.
1982,-1,0,100,1,0,76,0,7,74,0,24,National,192.2,36.3,120.9,263.4
1982,-1,0,100,1,0,76,0,8,75,0,29,National,25.8,.,.,.
1982,-1,0,100,2,0,76,0,7,74,0,24,National,111.6,15.8,80.6,142.5
1982,-1,0,100,2,0,76,0,8,75,0,29,National,23.6,.,.,.
1982,-1,1,99,0,0,76,0,7,10,0,24,National,3645,.,.,.
1982,-1,1,99,0,0,76,0,7,74,0,24,National,80.3,5,70.6,90
1982,-1,1,99,0,0,76,0,8,10,0,29,National,3645,.,.,.
1982,-1,1,99,0,0,76,0,8,75,0,29,National,18.4,.,.,.
1982,-1,1,100,0,0,76,0,7,74,0,24,National,134.1,20.6,93.8,174.5
1982,-1,1,100,0,0,76,0,8,75,0,29,National,19.3,.,.,.
1982,-1,2,99,0,0,76,0,7,10,0,24,National,1427,.,.,.
1982,-1,2,99,0,0,76,0,7,74,0,24,National,146.9,20.8,106.1,187.7
1982,-1,2,99,0,0,76,0,8,10,0,29,National,1427,.,.,.
1982,-1,2,99,0,0,76,0,8,75,0,29,National,51.9,.,.,.
1982,-1,2,100,0,0,76,0,7,74,0,24,National,193.3,52.8,89.8,296.8
1982,-1,2,100,0,0,76,0,8,75,0,29,National,70.7,.,.,.
1982,-1,7,99,0,0,76,0,7,10,0,24,National,.,.,.,.
1982,-1,7,99,0,0,76,0,7,74,0,24,National,.,.,.,.
1982,-1,7,99,0,0,76,0,8,10,0,29,National,.,.,.,.
1982,-1,7,99,0,0,76,0,8,75,0,29,National,.,.,.,.
1982,-1,7,100,0,0,76,0,7,74,0,24,National,.,.,.,.
1982,-1,7,100,0,0,76,0,8,75,0,29,National,.,.,.,.
1983,-1,0,6,0,0,76,0,7,10,0,24,National,2954,.,.,.
1983,-1,0,6,0,0,76,0,7,74,0,24,National,114.9,8.7,97.7,132
1983,-1,0,7,0,0,76,0,7,10,0,24,National,1234,.,.,.
1983,-1,0,7,0,0,76,0,7,74,0,24,National,97.2,11,75.6,118.8
1983,-1,0,7,0,0,76,0,8,10,0,29,National,1234,.,.,.
1983,-1,0,7,0,0,76,0,8,75,0,29,National,75.3,.,.,.
1983,-1,0,8,0,0,76,0,7,10,0,24,National,266,.,.,.
1983,-1,0,8,0,0,76,0,7,74,0,24,National,33.8,4.8,24.4,43.2
1983,-1,0,8,0,0,76,0,8,10,0,29,National,266,.,.,.
1983,-1,0,8,0,0,76,0,8,75,0,29,National,24.3,.,.,.
1983,-1,0,9,0,0,76,0,7,10,0,24,National,1705,.,.,.
1983,-1,0,9,0,0,76,0,7,74,0,24,National,195.9,26.6,143.8,248
1983,-1,0,24,0,0,76,0,8,10,0,29,National,875,.,.,.
1983,-1,0,24,0,0,76,0,8,75,0,29,National,6.6,.,.,.
1983,-1,0,25,0,0,76,0,8,10,0,29,National,830,.,.,.
1983,-1,0,25,0,0,76,0,8,75,0,29,National,28.4,.,.,.
1983,-1,0,26,0,0,76,0,8,10,0,29,National,1133,.,.,.
1983,-1,0,26,0,0,76,0,8,75,0,29,National,50.7,.,.,.
1983,-1,0,27,0,0,76,0,8,10,0,29,National,1821,.,.,.
1983,-1,0,27,0,0,76,0,8,75,0,29,National,82.4,.,.,.
1983,-1,0,99,0,0,76,0,7,10,0,24,National,6159,.,.,.
1983,-1,0,99,0,0,76,0,7,74,0,24,National,112,5.3,101.6,122.4
1983,-1,0,99,0,0,76,0,8,10,0,29,National,6159,.,.,.
1983,-1,0,99,0,0,76,0,8,75,0,29,National,26.3,.,.,.
1983,-1,0,99,1,0,76,0,7,10,0,24,National,2933,.,.,.
1983,-1,0,99,1,0,76,0,7,74,0,24,National,126.5,9.3,108.3,144.7
1983,-1,0,99,1,0,76,0,8,10,0,29,National,2933,.,.,.
1983,-1,0,99,1,0,76,0,8,75,0,29,National,25.8,.,.,.
1983,-1,0,99,2,0,76,0,7,10,0,24,National,3226,.,.,.
1983,-1,0,99,2,0,76,0,7,74,0,24,National,101.4,6.6,88.5,114.3
1983,-1,0,99,2,0,76,0,8,10,0,29,National,3226,.,.,.
1983,-1,0,99,2,0,76,0,8,75,0,29,National,26.9,.,.,.
1983,-1,0,100,0,0,76,0,7,74,0,24,National,161.6,17.4,127.4,195.8
1983,-1,0,100,0,0,76,0,8,75,0,29,National,28.3,.,.,.
1983,-1,0,100,1,0,76,0,7,74,0,24,National,187.9,23,142.9,232.9
1983,-1,0,100,1,0,76,0,8,75,0,29,National,29.2,.,.,.
1983,-1,0,100,2,0,76,0,7,74,0,24,National,138.9,22.9,93.9,183.8
1983,-1,0,100,2,0,76,0,8,75,0,29,National,27.5,.,.,.
1983,-1,1,99,0,0,76,0,7,10,0,24,National,4145,.,.,.
1983,-1,1,99,0,0,76,0,7,74,0,24,National,93.8,5.5,83.1,104.5
1983,-1,1,99,0,0,76,0,8,10,0,29,National,4145,.,.,.
1983,-1,1,99,0,0,76,0,8,75,0,29,National,20.8,.,.,.
1983,-1,1,100,0,0,76,0,7,74,0,24,National,154.3,20,115.1,193.6
1983,-1,1,100,0,0,76,0,8,75,0,29,National,21.7,.,.,.
1983,-1,2,99,0,0,76,0,7,10,0,24,National,1724,.,.,.
1983,-1,2,99,0,0,76,0,7,74,0,24,National,175.8,20,136.5,215.1
1983,-1,2,99,0,0,76,0,8,10,0,29,National,1724,.,.,.
1983,-1,2,99,0,0,76,0,8,75,0,29,National,61.8,.,.,.
1983,-1,2,100,0,0,76,0,7,74,0,24,National,174.6,33.4,109.1,240.1
1983,-1,2,100,0,0,76,0,8,75,0,29,National,84.1,.,.,.
1983,-1,7,99,0,0,76,0,7,10,0,24,National,.,.,.,.
1983,-1,7,99,0,0,76,0,7,74,0,24,National,.,.,.,.
1983,-1,7,99,0,0,76,0,8,10,0,29,National,.,.,.,.
1983,-1,7,99,0,0,76,0,8,75,0,29,National,.,.,.,.
1983,-1,7,100,0,0,76,0,7,74,0,24,National,.,.,.,.
1983,-1,7,100,0,0,76,0,8,75,0,29,National,.,.,.,.
1984,-1,0,6,0,0,76,0,7,10,0,24,National,3498,.,.,.
1984,-1,0,6,0,0,76,0,7,74,0,24,National,150,12.5,125.4,174.6
1984,-1,0,7,0,0,76,0,7,10,0,24,National,1537,.,.,.
1984,-1,0,7,0,0,76,0,7,74,0,24,National,89.9,9.5,71.3,108.5
1984,-1,0,7,0,0,76,0,8,10,0,29,National,1537,.,.,.
1984,-1,0,7,0,0,76,0,8,75,0,29,National,92.6,.,.,.
1984,-1,0,8,0,0,76,0,7,10,0,24,National,390,.,.,.
1984,-1,0,8,0,0,76,0,7,74,0,24,National,39.6,4.7,30.3,48.9
1984,-1,0,8,0,0,76,0,8,10,0,29,National,390,.,.,.
1984,-1,0,8,0,0,76,0,8,75,0,29,National,34.7,.,.,.
1984,-1,0,9,0,0,76,0,7,10,0,24,National,2020,.,.,.
1984,-1,0,9,0,0,76,0,7,74,0,24,National,227.4,30.6,167.4,287.3
1984,-1,0,24,0,0,76,0,8,10,0,29,National,989,.,.,.
1984,-1,0,24,0,0,76,0,8,75,0,29,National,7.4,.,.,.
1984,-1,0,25,0,0,76,0,8,10,0,29,National,1031,.,.,.
1984,-1,0,25,0,0,76,0,8,75,0,29,National,33.8,.,.,.
1984,-1,0,26,0,0,76,0,8,10,0,29,National,1292,.,.,.
1984,-1,0,26,0,0,76,0,8,75,0,29,National,57.8,.,.,.
1984,-1,0,27,0,0,76,0,8,10,0,29,National,2206,.,.,.
1984,-1,0,27,0,0,76,0,8,75,0,29,National,99.6,.,.,.
1984,-1,0,99,0,0,76,0,7,10,0,24,National,7445,.,.,.
1984,-1,0,99,0,0,76,0,7,74,0,24,National,125.9,7.4,111.3,140.4
1984,-1,0,99,0,0,76,0,8,10,0,29,National,7445,.,.,.
1984,-1,0,99,0,0,76,0,8,75,0,29,National,31.6,.,.,.
1984,-1,0,99,1,0,76,0,7,10,0,24,National,3619,.,.,.
1984,-1,0,99,1,0,76,0,7,74,0,24,National,151,12.2,127,175
1984,-1,0,99,1,0,76,0,8,10,0,29,National,3619,.,.,.
1984,-1,0,99,1,0,76,0,8,75,0,29,National,31.5,.,.,.
1984,-1,0,99,2,0,76,0,7,10,0,24,National,3826,.,.,.
1984,-1,0,99,2,0,76,0,7,74,0,24,National,108.7,7.8,93.4,124
1984,-1,0,99,2,0,76,0,8,10,0,29,National,3826,.,.,.
1984,-1,0,99,2,0,76,0,8,75,0,29,National,31.6,.,.,.
1984,-1,0,100,0,0,76,0,7,74,0,24,National,189.8,20.1,150.3,229.2
1984,-1,0,100,0,0,76,0,8,75,0,29,National,33.8,.,.,.
1984,-1,0,100,1,0,76,0,7,74,0,24,National,275,47.5,182,368
1984,-1,0,100,1,0,76,0,8,75,0,29,National,35.7,.,.,.
1984,-1,0,100,2,0,76,0,7,74,0,24,National,137.2,16.8,104.4,170
1984,-1,0,100,2,0,76,0,8,75,0,29,National,32,.,.,.
1984,-1,1,99,0,0,76,0,7,10,0,24,National,5031,.,.,.
1984,-1,1,99,0,0,76,0,7,74,0,24,National,105.7,6.7,92.6,118.8
1984,-1,1,99,0,0,76,0,8,10,0,29,National,5031,.,.,.
1984,-1,1,99,0,0,76,0,8,75,0,29,National,25.1,.,.,.
1984,-1,1,100,0,0,76,0,7,74,0,24,National,179.6,21.2,138,221.2
1984,-1,1,100,0,0,76,0,8,75,0,29,National,26,.,.,.
1984,-1,2,99,0,0,76,0,7,10,0,24,National,2050,.,.,.
1984,-1,2,99,0,0,76,0,7,74,0,24,National,191.4,27.4,137.7,245
1984,-1,2,99,0,0,76,0,8,10,0,29,National,2050,.,.,.
1984,-1,2,99,0,0,76,0,8,75,0,29,National,72.6,.,.,.
1984,-1,2,100,0,0,76,0,7,74,0,24,National,223.3,48.5,128.2,318.4
1984,-1,2,100,0,0,76,0,8,75,0,29,National,99.1,.,.,.
1984,-1,7,99,0,0,76,0,7,10,0,24,National,.,.,.,.
1984,-1,7,99,0,0,76,0,7,74,0,24,National,.,.,.,.
1984,-1,7,99,0,0,76,0,8,10,0,29,National,.,.,.,.
1984,-1,7,99,0,0,76,0,8,75,0,29,National,.,.,.,.
1984,-1,7,100,0,0,76,0,7,74,0,24,National,.,.,.,.
1984,-1,7,100,0,0,76,0,8,75,0,29,National,.,.,.,.
1985,-1,0,6,0,0,76,0,7,10,0,24,National,3984,.,.,.
1985,-1,0,6,0,0,76,0,7,74,0,24,National,172.5,14.3,144.4,200.6
1985,-1,0,7,0,0,76,0,7,10,0,24,National,1839,.,.,.
1985,-1,0,7,0,0,76,0,7,74,0,24,National,101.2,10.1,81.5,121
